empresa,departamento,produto_original,produto_normalizado,codigo_produto,embalagem_original,quantidade,unidade,quantidade_base,unidade_base,preco,preco_publico,pagina_catalogo,link_produto,data_coleta,fonte,status_validacao
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL VDE FOLHA ICEBERG 25G,COR COLOR LIQ GEL VDE FOLHA ICEBERG 25G,20476,25G,25.0,G,25.0,G,,Não,60,https://www.fortali.com.br/cor-color-liq-gel-vde-folha-iceberg-25g--20476-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=60,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL VDE MUSGO 25G ICEBERG,COR COLOR LIQ GEL VDE MUSGO 25G ICEBERG,20477,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-vde-musgo-25g-iceberg-20477-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL VDE LIMAO ICEBERG 25G,COR COLOR LIQ GEL VDE LIMAO ICEBERG 25G,20478,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-vde-limao-iceberg-25g--20478-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL VDE BAND ICEBERG 25G,COR COLOR LIQ GEL VDE BAND ICEBERG 25G,20479,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-vde-band-iceberg-25g--20479-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL SALMAO ICEBERG 25G,COR COLOR LIQ GEL SALMAO ICEBERG 25G,20480,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-salmao-iceberg-25g--20480-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL RSA CHICL 25G ICEBERG,COR COLOR LIQ GEL RSA CHICL 25G ICEBERG,20482,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-rsa-chicl-25g-iceberg-20482-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL ROSA CLARO ICEBERG 25G,COR COLOR LIQ GEL ROSA CLARO ICEBERG 25G,20483,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-rosa-claro-iceberg-25g-20483-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL PTO ICEBERG 25G,COR COLOR LIQ GEL PTO ICEBERG 25G,20484,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-pto-iceberg-25g--20484-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL PINK ICEBERG 25G,COR COLOR LIQ GEL PINK ICEBERG 25G,20485,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-pink-iceberg-25g--20485-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL ROXO ICEBERG 25G,COR COLOR LIQ GEL ROXO ICEBERG 25G,20486,25G,25.0,G,25.0,G,,Não,35,https://www.fortali.com.br/cor-color-liq-gel-roxo-iceberg-25g--20486-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=35,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL MARR ICEBERG 25G,COR COLOR LIQ GEL MARR ICEBERG 25G,20487,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-marr-iceberg-25g--20487-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL LILAS ICEBERG 25G,COR COLOR LIQ GEL LILAS ICEBERG 25G,20488,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-lilas-iceberg-25g--20488-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL LAR ICEBERG 25G,COR COLOR LIQ GEL LAR ICEBERG 25G,20489,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-lar-iceberg-25g--20489-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL CORAL ICEBERG 25G,COR COLOR LIQ GEL CORAL ICEBERG 25G,20490,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-coral-iceberg-25g--20490-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL BCO ICEBERG 25G,COR COLOR LIQ GEL BCO ICEBERG 25G,20491,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-bco-iceberg-25g--20491-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL AZUL CONG ICEBERG 25G,COR COLOR LIQ GEL AZUL CONG ICEBERG 25G,20492,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-azul-cong-iceberg-25g-20492-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL AZUL ROYAL ICEBERG 25G,COR COLOR LIQ GEL AZUL ROYAL ICEBERG 25G,20494,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-azul-royal-iceberg-25g-20494-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL AZUL MARIN ICEBERG 25G,COR COLOR LIQ GEL AZUL MARIN ICEBERG 25G,20495,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-azul-marin-iceberg-25g-20495-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL AZUL TURQU ICEBERG 25G,COR COLOR LIQ GEL AZUL TURQU ICEBERG 25G,20496,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-azul-turqu-iceberg-25g-20496-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL AZUL JEANS ICEBERG 25G,COR COLOR LIQ GEL AZUL JEANS ICEBERG 25G,20497,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-azul-jeans-iceberg-25g-20497-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL AZUL 25G ICEBERG,COR COLOR LIQ GEL AZUL 25G ICEBERG,20498,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-azul-25g-iceberg-20498-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL AMAR PSCTE ICEBERG 25G,COR COLOR LIQ GEL AMAR PSCTE ICEBERG 25G,20499,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-amar-pscte-iceberg-25g-20499-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL AMAR DMSCO ICEBERG 25G,COR COLOR LIQ GEL AMAR DMSCO ICEBERG 25G,20500,25G,25.0,G,25.0,G,,Não,61,https://www.fortali.com.br/cor-color-liq-gel-amar-dmsco-iceberg-25g-20500-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR COLOR LIQ GEL AMAR ICEBERG 25G,COR COLOR LIQ GEL AMAR ICEBERG 25G,20501,25G,25.0,G,25.0,G,,Não,35,https://www.fortali.com.br/cor-color-liq-gel-amar-iceberg-25g-20501-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=35,Pronto para comparar
Fortali Distribuidora,Confeitaria,ESSENCIA BAUNILHA ESCURA ICEBERG 960ML,ESSENCIA BAUNILHA ESCURA ICEBERG 960ML,20502,960ML,960.0,ML,960.0,ML,,Não,14,https://www.fortali.com.br/essencia-baunilha-escura-iceberg-960ml-20502-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=14,Pronto para comparar
Fortali Distribuidora,Confeitaria,ESSÊNCIA BAUNILHA BRANCA ICEBERG CHEF PET 960ML,ESSENCIA BAUNILHA BRANCA ICEBERG CHEF PET 960ML,20503,960ML,960.0,ML,960.0,ML,,Não,11,https://www.fortali.com.br/essencia-baunilha-branca-iceberg-chef-pet-960ml-20503-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=11,Pronto para comparar
Fortali Distribuidora,Confeitaria,ESSÊNCIA MORANGO ICEBERG 30ML,ESSENCIA MORANGO ICEBERG 30ML,20504,30ML,30.0,ML,30.0,ML,,Não,61,https://www.fortali.com.br/essencia-morango-iceberg-30ml-20504-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,ESSENCIA LIMAO ICEBERG 30ML,ESSENCIA LIMAO ICEBERG 30ML,20505,30ML,30.0,ML,30.0,ML,,Não,61,https://www.fortali.com.br/essencia-limao-iceberg-30ml-20505-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,ESSENCIA LARANJA ICEBERG 30ML,ESSENCIA LARANJA ICEBERG 30ML,20506,30ML,30.0,ML,30.0,ML,,Não,61,https://www.fortali.com.br/essencia-laranja-iceberg-30ml-20506-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=61,Pronto para comparar
Fortali Distribuidora,Confeitaria,ESSENCIA BAUN BCA ICEBERG 30ML,ESSENCIA BAUN BCA ICEBERG 30ML,20507,30ML,30.0,ML,30.0,ML,,Não,62,https://www.fortali.com.br/essencia-baun-bca-iceberg-30ml-20507-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,ESSÊNCIA BAUNILHA ICEBERG 30ML,ESSENCIA BAUNILHA ICEBERG 30ML,20508,30ML,30.0,ML,30.0,ML,,Não,62,https://www.fortali.com.br/essencia-baunilha-iceberg-30ml-20508-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,ESSENCIA ABACAXI ICEBERG 30ML,ESSENCIA ABACAXI ICEBERG 30ML,20509,30ML,30.0,ML,30.0,ML,,Não,62,https://www.fortali.com.br/essencia-abacaxi-iceberg-30ml-20509-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,ISOMALTE ICEBERG 150G,ISOMALTE ICEBERG 150G,20512,150G,150.0,G,150.0,G,,Não,62,https://www.fortali.com.br/isomalte-iceberg-150g-20512-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,DIOXIDO TITANIO 100G  ICEBERG,DIOXIDO TITANIO 100G ICEBERG,20513,100G,100.0,G,100.0,G,,Não,19,https://www.fortali.com.br/dioxido-titanio-100g-iceberg-20513-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=19,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLUCOSE EM PO 50G ICEBERG,GLUCOSE EM PO 50G ICEBERG,20515,50G,50.0,G,50.0,G,,Não,62,https://www.fortali.com.br/glucose-em-po-50g-iceberg--20515-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,CMC 50G ICEBERG,CMC 50G ICEBERG,20517,50G,50.0,G,50.0,G,,Não,62,https://www.fortali.com.br/cmc-50g-iceberg-20517-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,ACIDO CITRICO 50G ICEBERG,ACIDO CITRICO 50G ICEBERG,20518,50G,50.0,G,50.0,G,,Não,22,https://www.fortali.com.br/acido-citrico-50g-iceberg-20518-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=22,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR LIQ AMA FAB 10ML,COR LIQ AMA FAB 10ML,20549,10ML,10.0,ML,10.0,ML,,Não,62,https://www.fortali.com.br/cor-liq-ama-fab-10ml-20549-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR LIQ AZUL FAB 10ML,COR LIQ AZUL FAB 10ML,20550,10ML,10.0,ML,10.0,ML,,Não,62,https://www.fortali.com.br/cor-liq-azul-fab-10ml-20550-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR LIQUIDO AZUL MARINHO FAB 10ML,COR LIQUIDO AZUL MARINHO FAB 10ML,20551,10ML,10.0,ML,10.0,ML,,Não,62,https://www.fortali.com.br/cor-liquido-azul-marinho-fab-10ml-20551-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR LIQ BCO FAB 10ML,COR LIQ BCO FAB 10ML,20552,10ML,10.0,ML,10.0,ML,,Não,62,https://www.fortali.com.br/cor-liq-bco-fab-10ml-20552-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR LIQUIDO LARANJA FAB 10ML,COR LIQUIDO LARANJA FAB 10ML,20553,10ML,10.0,ML,10.0,ML,,Não,62,https://www.fortali.com.br/cor-liquido-laranja-fab-10ml-20553-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR LIQUIDO LILAS FAB 10ML,COR LIQUIDO LILAS FAB 10ML,20554,10ML,10.0,ML,10.0,ML,,Não,62,https://www.fortali.com.br/cor-liquido-lilas-fab-10ml-20554-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,COR LIQ PINK FAB 10ML,COR LIQ PINK FAB 10ML,20555,10ML,10.0,ML,10.0,ML,,Não,62,https://www.fortali.com.br/cor-liq-pink-fab-10ml-20555-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,FORMA ESP TRAD CONTROLE RETRO,FORMA ESP TRAD CONTROLE RETRO,20582,,,,,,,Não,62,https://www.fortali.com.br/forma-esp-trad-controle-retro-20582-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Revisar embalagem
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR GLOW MULTICOLOR 5G,GLITTERS P DECOR GLOW MULTICOLOR 5G,20612,5G,5.0,G,5.0,G,,Não,62,https://www.fortali.com.br/glitters-pdecor-glow-multicolor-5g-20612-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTER P/DECOR OURO GLOW 5G,GLITTER P DECOR OURO GLOW 5G,20613,5G,5.0,G,5.0,G,,Não,62,https://www.fortali.com.br/glitter-pdecor-ouro-glow-5g-20613-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR GLOW PLATINADO 5G,GLITTERS P DECOR GLOW PLATINADO 5G,20614,5G,5.0,G,5.0,G,,Não,62,https://www.fortali.com.br/glitters-pdecor-glow-platinado-5g-20614-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR GLOW ROSA UVA 5G,GLITTERS P DECOR GLOW ROSA UVA 5G,20616,5G,5.0,G,5.0,G,,Não,62,https://www.fortali.com.br/glitters-pdecor-glow-rosa-uva-5g-20616-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR GLOW TURQUESA 5G,GLITTERS P DECOR GLOW TURQUESA 5G,20617,5G,5.0,G,5.0,G,,Não,62,https://www.fortali.com.br/glitters-pdecor-glow-turquesa-5g-20617-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR GLOW VDE OLIVA 5G,GLITTERS P DECOR GLOW VDE OLIVA 5G,20618,5G,5.0,G,5.0,G,,Não,62,https://www.fortali.com.br/glitters-pdecor-glow-vde-oliva-5g-20618-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,PO P/DECOR GLOW VIOLETA 5G,PO P DECOR GLOW VIOLETA 5G,20619,5G,5.0,G,5.0,G,,Não,62,https://www.fortali.com.br/po-pdecor-glow-violeta-5g-20619-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR L/COLORIDA AMAR GEMA4G,GLITTERS P DECOR L COLORIDA AMAR GEMA4G,20620,4G,4.0,G,4.0,G,,Não,62,https://www.fortali.com.br/glitters-pdecor-lcolorida-amar-gema4g-20620-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR L/COLOR AZUL ANIL 4G,GLITTERS P DECOR L COLOR AZUL ANIL 4G,20621,4G,4.0,G,4.0,G,,Não,62,https://www.fortali.com.br/glitters-pdecor-lcolor-azul-anil-4g-20621-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,PO P/DECOR L/COLOR LILAS 4G,PO P DECOR L COLOR LILAS 4G,20622,4G,4.0,G,4.0,G,,Não,62,https://www.fortali.com.br/po-pdecor-lcolor-lilas-4g-20622-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=62,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR L/COLOR PTO 4G,GLITTERS P DECOR L COLOR PTO 4G,20623,4G,4.0,G,4.0,G,,Não,63,https://www.fortali.com.br/glitters-pdecor-lcolor-pto-4g-20623-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,PO P/DECOR L/COLOR ROSA CEREJA 4G,PO P DECOR L COLOR ROSA CEREJA 4G,20624,4G,4.0,G,4.0,G,,Não,63,https://www.fortali.com.br/po-pdecor-lcolor-rosa-cereja-4g-20624-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR L/COLOR VERM NATAL 4G,GLITTERS P DECOR L COLOR VERM NATAL 4G,20626,4G,4.0,G,4.0,G,,Não,63,https://www.fortali.com.br/glitters-pdecor-lcolor-verm-natal-4g-20626-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,PO P/DECOR L/METAL DOURADO 5G,PO P DECOR L METAL DOURADO 5G,20627,5G,5.0,G,5.0,G,,Não,63,https://www.fortali.com.br/po-pdecor-lmetal-dourado-5g-20627-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,PO P/DECOR L/METAL OURO CITILAN 5G,PO P DECOR L METAL OURO CITILAN 5G,20628,5G,5.0,G,5.0,G,,Não,63,https://www.fortali.com.br/po-pdecor-lmetal-ouro-citilan-5g-20628-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,PO  P/DECOR L/METAL OURO LUXO 5G,PO P DECOR L METAL OURO LUXO 5G,20629,5G,5.0,G,5.0,G,,Não,63,https://www.fortali.com.br/po--pdecor-lmetal-ouro-luxo-5g-20629-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR L/PEROL BCO CINTILAN 4G,GLITTERS P DECOR L PEROL BCO CINTILAN 4G,20630,4G,4.0,G,4.0,G,,Não,63,https://www.fortali.com.br/glitters-pdecor-lperol-bco-cintilan-4g-20630-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR L/PEROL BRONZE 4G,GLITTERS P DECOR L PEROL BRONZE 4G,20631,4G,4.0,G,4.0,G,,Não,63,https://www.fortali.com.br/glitters-pdecor-lperol-bronze-4g-20631-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,PO P/DECOR L/PEROL OURO ROSE 4G,PO P DECOR L PEROL OURO ROSE 4G,20634,4G,4.0,G,4.0,G,,Não,63,https://www.fortali.com.br/po-pdecor-lperol-ouro-rose-4g-20634-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,GLITTERS P/DECOR L/PEROL PEROLADO 4G,GLITTERS P DECOR L PEROL PEROLADO 4G,20635,4G,4.0,G,4.0,G,,Não,63,https://www.fortali.com.br/glitters-pdecor-lperol-perolado-4g-20635-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,DOCE DE LEITE XAMEGO BOM BALDE 5KG,DOCE DE LEITE XAMEGO BOM BALDE 5KG,20640,5KG,5.0,KG,5000.0,G,,Não,30,https://www.fortali.com.br/doce-de-leite-xamego-bom-balde-5kg-20640-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=30,Pronto para comparar
Fortali Distribuidora,Confeitaria,"DOCE PASTOSO COM LEITE XAMEGOBOM BALDE 9,8KG","DOCE PASTOSO COM LEITE XAMEGOBOM BALDE 9,8KG",20641,"9,8KG",9.8,KG,9800.0,G,,Não,8,https://www.fortali.com.br/doce-pastoso-com-leite-xamegobom-balde-98kg-20641-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=8,Pronto para comparar
Fortali Distribuidora,Confeitaria,"DOCE PASTOSO COM LEITE E CHOCOLATE XAMEGO 9,8KG","DOCE PASTOSO COM LEITE E CHOCOLATE XAMEGO 9,8KG",20642,"9,8KG",9.8,KG,9800.0,G,,Não,6,https://www.fortali.com.br/doce-pastoso-com-leite-e-chocolate-xamego-98kg-20642-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=6,Pronto para comparar
Fortali Distribuidora,Confeitaria,DOCE PASTOSO COM LEITE XAMEGO BOM BALDE 5KG,DOCE PASTOSO COM LEITE XAMEGO BOM BALDE 5KG,20653,5KG,5.0,KG,5000.0,G,,Não,17,https://www.fortali.com.br/doce-pastoso-com-leite-xamego-bom-balde-5kg-20653-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=17,Pronto para comparar
Fortali Distribuidora,Confeitaria,DOCE PASTOSO COM LEITE E CHOCOLATE XAMEGO BOM BALDE 5KG,DOCE PASTOSO COM LEITE E CHOCOLATE XAMEGO BOM BALDE 5KG,20656,5KG,5.0,KG,5000.0,G,,Não,12,https://www.fortali.com.br/doce-pastoso-com-leite-e-chocolate-xamego-bom-balde-5kg-20656-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=12,Pronto para comparar
Fortali Distribuidora,Confeitaria,CORANTE AMARELO OVO SELECTA 100G,CORANTE AMARELO OVO SELECTA 100G,20920,100G,100.0,G,100.0,G,,Não,63,https://www.fortali.com.br/corante-amarelo-ovo-selecta-100g-20920-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,CORANTE VERMELHO BORDEAUX SELECTA 100G,CORANTE VERMELHO BORDEAUX SELECTA 100G,20921,100G,100.0,G,100.0,G,,Não,63,https://www.fortali.com.br/corante-vermelho-bordeaux-selecta-100g-20921-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,CORANTE VERDE FOLHA SELECTA 100G,CORANTE VERDE FOLHA SELECTA 100G,20922,100G,100.0,G,100.0,G,,Não,63,https://www.fortali.com.br/corante-verde-folha-selecta-100g-20922-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,CORANTE ROXO VINHO SELECTA POTE 100G,CORANTE ROXO VINHO SELECTA POTE 100G,20923,100G,100.0,G,100.0,G,,Não,63,https://www.fortali.com.br/corante-roxo-vinho-selecta-pote-100g-20923-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
Fortali Distribuidora,Confeitaria,GELÉIA DE PIMENTA HOMEMADE BALDE KG,GELEIA DE PIMENTA HOMEMADE BALDE KG,21121,,,,,,,Não,3,https://www.fortali.com.br/geleia-de-pimenta-homemade-balde-kg-21121-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=3,Revisar embalagem
Fortali Distribuidora,Confeitaria,GELÉIA DE MORANGO HOMEMADE BALDE 2KG,GELEIA DE MORANGO HOMEMADE BALDE 2KG,21122,2KG,2.0,KG,2000.0,G,,Não,9,https://www.fortali.com.br/geleia-de-morango-homemade-balde-2kg-21122-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=9,Pronto para comparar
Fortali Distribuidora,Confeitaria,GELÉIA DAMASCO HOMEMADE BALDE 2KG,GELEIA DAMASCO HOMEMADE BALDE 2KG,21123,2KG,2.0,KG,2000.0,G,,Não,9,https://www.fortali.com.br/geleia-damasco-homemade-balde-2kg-21123-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=9,Pronto para comparar
Fortali Distribuidora,Confeitaria,DOCE DE LEITE EM BARRA 200G CAMPONESA,DOCE DE LEITE EM BARRA 200G CAMPONESA,2121,200G,200.0,G,200.0,G,,Não,63,https://www.fortali.com.br/doce-de-leite-em-barra-200g-camponesa-2121-1,2026-08-18 13:06:57,https://www.fortali.com.br/confeitaria?page=63,Pronto para comparar
