empresa,departamento,produto_original,produto_normalizado,codigo_produto,embalagem_original,quantidade,unidade,quantidade_base,unidade_base,preco,preco_publico,pagina_catalogo,link_produto,data_coleta,fonte,status_validacao
Casa Garcia Gourmet,Confeitaria,CORANTE EM PO P/CHOCOLATE VIOLETA 5G,CORANTE EM PO P CHOCOLATE VIOLETA,884,CX 08,5.0,G,5.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL AMARELO O 60G ICEBERG,CORANTE LIQ GEL AMARELO O ICEBERG,11944,CX 12,60.0,G,60.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL AZUL 60G ICEBERG,CORANTE LIQ GEL AZUL ICEBERG,11948,CX 12,60.0,G,60.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL AZUL ROYAL 60G ICEBERG,CORANTE LIQ GEL AZUL ROYAL ICEBERG,11945,CX 12,60.0,G,60.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL LARANJA 60G ICEBERG,CORANTE LIQ GEL LARANJA ICEBERG,11951,CX 12,60.0,G,60.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL PINK 60G ICEBERG,CORANTE LIQ GEL PINK ICEBERG,11942,CX 12,60.0,G,60.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL ROSA CHICLET 60G ICEBERG,CORANTE LIQ GEL ROSA CHICLET ICEBERG,11943,CX 12,60.0,G,60.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL ROSA CLARO 60G ICEBERG,CORANTE LIQ GEL ROSA CLARO ICEBERG,11949,CX 12,60.0,G,60.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL ROSA SECO 60G ICEBERG,CORANTE LIQ GEL ROSA SECO ICEBERG,11947,CX 12,60.0,G,60.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL ROXO 60G ICEBERG,CORANTE LIQ GEL ROXO ICEBERG,11941,CX 12,60.0,G,60.0,G,,False,26,,2026-08-26 17:43:00,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL VERDE BANDEI 60G ICEBERG,CORANTE LIQ GEL VERDE BANDEI ICEBERG,11946,CX 12,60.0,G,60.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE LIQ GEL VERDE FOLHA 60G ICEBERG,CORANTE LIQ GEL VERDE FOLHA ICEBERG,11950,CX 12,60.0,G,60.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR AMARELO 25G FAB,CORANTE NEOCOLOR AMARELO FAB,6398,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR AZUL 25G FAB,CORANTE NEOCOLOR AZUL FAB,6399,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR AZUL MARINHO 25G FAB,CORANTE NEOCOLOR AZUL MARINHO FAB,6420,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR LARANJA 25G FAB,CORANTE NEOCOLOR LARANJA FAB,6431,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR MARROM 25G FAB,CORANTE NEOCOLOR MARROM FAB,6421,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR ROSA 25G FAB,CORANTE NEOCOLOR ROSA FAB,6433,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR ROSA SECO 25G FAB,CORANTE NEOCOLOR ROSA SECO FAB,6434,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR SUPER PRETO 25G FAB,CORANTE NEOCOLOR SUPER PRETO FAB,6432,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR SUPER VERMELHO 25G FAB,CORANTE NEOCOLOR SUPER VERMELHO FAB,6467,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR VERDE 25G FAB,CORANTE NEOCOLOR VERDE FAB,6455,CX 06,25.0,G,25.0,G,,False,27,,2026-08-26 17:43:01,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE NEOCOLOR VERMELHO RUBI 25G FAB,CORANTE NEOCOLOR VERMELHO RUBI FAB,6456,CX 06,25.0,G,25.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE PO AMARELO GEMA 1KG LA RECETTE,CORANTE PO AMARELO GEMA LA RECETTE,371,CX 22,1.0,KG,1000.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AMARELO 25G FAB,CORANTE SOFTGEL AMARELO FAB,6392,CX 06,25.0,G,25.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AMARELO 60G,CORANTE SOFTGEL AMARELO,379,PC 06,60.0,G,60.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AMARELO GEMA 25G FAB,CORANTE SOFTGEL AMARELO GEMA FAB,7862,CX 06,25.0,G,25.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AMARELO GEMA 60G,CORANTE SOFTGEL AMARELO GEMA,3046,CX 06,60.0,G,60.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AZUL 25G FAB,CORANTE SOFTGEL AZUL FAB,6393,CX 06,25.0,G,25.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AZUL 60G,CORANTE SOFTGEL AZUL,374,PC 06,60.0,G,60.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AZUL JEANS 60G,CORANTE SOFTGEL AZUL JEANS,845,CX 06,60.0,G,60.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AZUL MARINHO 25G FAB,CORANTE SOFTGEL AZUL MARINHO FAB,6457,CX 06,25.0,G,25.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AZUL MARINHO 60G,CORANTE SOFTGEL AZUL MARINHO,840,CX 06,60.0,G,60.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AZUL ROYAL 25G FAB,CORANTE SOFTGEL AZUL ROYAL FAB,7863,CX 06,25.0,G,25.0,G,,False,28,,2026-08-26 17:43:02,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AZUL TIFFANY 25G FAB,CORANTE SOFTGEL AZUL TIFFANY FAB,6458,CX 06,25.0,G,25.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL AZUL TURQUESA 60G,CORANTE SOFTGEL AZUL TURQUESA,3043,CX 06,60.0,G,60.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL BRANCO 25G FAB,CORANTE SOFTGEL BRANCO FAB,7864,CX 06,25.0,G,25.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL BRANCO 60G,CORANTE SOFTGEL BRANCO,3045,CX 06,60.0,G,60.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL CORAL 60G,CORANTE SOFTGEL CORAL,1113,CX 06,60.0,G,60.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL LARANJA 25G FAB,CORANTE SOFTGEL LARANJA FAB,6459,CX 06,25.0,G,25.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL LARANJA 60G,CORANTE SOFTGEL LARANJA,3040,PC 06,60.0,G,60.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL LILAS 25G FAB,CORANTE SOFTGEL LILAS FAB,6422,CX 06,25.0,G,25.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL MARFIM 60G,CORANTE SOFTGEL MARFIM,3049,CX 06,60.0,G,60.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL MARROM 25G FAB,CORANTE SOFTGEL MARROM FAB,6423,CX 06,25.0,G,25.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL MARROM 60G,CORANTE SOFTGEL MARROM,3042,PC 06,60.0,G,60.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL PINK 25G FAB,CORANTE SOFTGEL PINK FAB,6460,CX 06,25.0,G,25.0,G,,False,29,,2026-08-26 17:43:04,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL PRETO 60G,CORANTE SOFTGEL PRETO,376,PC 05,60.0,G,60.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL ROSA 25G FAB,CORANTE SOFTGEL ROSA FAB,6396,CX 06,25.0,G,25.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL ROSA BEBE 60G,CORANTE SOFTGEL ROSA BEBE,375,PC 06,60.0,G,60.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL ROSA BONECA 60G,CORANTE SOFTGEL ROSA BONECA,1325,CX 06,60.0,G,60.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL ROSA CHICLETE 60G,CORANTE SOFTGEL ROSA CHICLETE,838,CX 06,60.0,G,60.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL ROSA PINK 60G,CORANTE SOFTGEL ROSA PINK,3047,CX 06,60.0,G,60.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL ROSA SECO 25G FAB,CORANTE SOFTGEL ROSA SECO FAB,6461,CX 06,25.0,G,25.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL ROSA SECO 60G,CORANTE SOFTGEL ROSA SECO,1114,CX 06,60.0,G,60.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL ROXO 25G FAB,CORANTE SOFTGEL ROXO FAB,6462,CX 06,25.0,G,25.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL ROXO UVA 60G,CORANTE SOFTGEL ROXO UVA,839,CX 06,60.0,G,60.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL SUPER PRETO 25G FAB,CORANTE SOFTGEL SUPER PRETO FAB,6394,CX 06,25.0,G,25.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL SUPER VERMELHO 25G FAB,CORANTE SOFTGEL SUPER VERMELHO FAB,6395,CX 06,25.0,G,25.0,G,,False,30,,2026-08-26 17:43:05,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERDE 25G FAB,CORANTE SOFTGEL VERDE FAB,6397,CX 06,25.0,G,25.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERDE 60G,CORANTE SOFTGEL VERDE,377,PC 06,60.0,G,60.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERDE FOLHA 25G FAB,CORANTE SOFTGEL VERDE FOLHA FAB,6463,CX 06,25.0,G,25.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERDE FOLHA 60G,CORANTE SOFTGEL VERDE FOLHA,3044,CX 06,60.0,G,60.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERDE LIMAO 25G FAB,CORANTE SOFTGEL VERDE LIMAO FAB,7852,CX 06,25.0,G,25.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERDE LIMAO 60G,CORANTE SOFTGEL VERDE LIMAO,3048,CX 06,60.0,G,60.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERDE MENTA 25G FAB,CORANTE SOFTGEL VERDE MENTA FAB,6464,CX 06,25.0,G,25.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERDE MENTA 60G,CORANTE SOFTGEL VERDE MENTA,9388,CX 06,60.0,G,60.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERDE SECO 60G,CORANTE SOFTGEL VERDE SECO,837,CX 06,60.0,G,60.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERMELHO 60G,CORANTE SOFTGEL VERMELHO,378,CX 06,60.0,G,60.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERMELHO MARSALA 60G,CORANTE SOFTGEL VERMELHO MARSALA,848,CX 06,60.0,G,60.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERMELHO NATAL 25G FAB,CORANTE SOFTGEL VERMELHO NATAL FAB,6465,CX 06,25.0,G,25.0,G,,False,31,,2026-08-26 17:43:06,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VERMELHO RUBI 25G FAB,CORANTE SOFTGEL VERMELHO RUBI FAB,6466,CX 06,25.0,G,25.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CORANTE SOFTGEL VIOLETA 60G,CORANTE SOFTGEL VIOLETA,3041,CX 06,60.0,G,60.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CREME AVELA CACAU VABENE 1,01KG BISNAGA",CREME AVELA CACAU VABENE BISNAGA,9657,CX 09,1.01,KG,1010.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CREME AVELA COM CACAU VABENE 1,01KG POTE",CREME AVELA COM CACAU VABENE POTE,9704,CX 06,1.01,KG,1010.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME AVELA COM CACAU VABENE 250G POTE,CREME AVELA COM CACAU VABENE POTE,4008,CX 12,250.0,G,250.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME AVELA COM CACAU VABENE 3KG,CREME AVELA COM CACAU VABENE,3993,CX 04,3.0,KG,3000.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME AVELA COM CACAU VABENE 550G POTE,CREME AVELA COM CACAU VABENE POTE,4009,CX 06,550.0,G,550.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME CONFEITEIRO EMBRAMIX 1KG,CREME CONFEITEIRO EMBRAMIX,78471,CX 10,1.0,KG,1000.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME CULINARIO BIANCO BRIO 1L,CREME CULINARIO BIANCO BRIO,10521,CX 12,1.0,L,1000.0,ML,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME GANACHE AO LEITE 4KG MELKEN,CREME GANACHE AO LEITE MELKEN,5453,CX 04,4.0,KG,4000.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME GANACHE AO LEITE 4KG MIX,CREME GANACHE AO LEITE MIX,6033,CX 04,4.0,KG,4000.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME GANACHE BRANCO 4KG MELKEN,CREME GANACHE BRANCO MELKEN,5104,CX 04,4.0,KG,4000.0,G,,False,32,,2026-08-26 17:43:07,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME GANACHE BRANCO 4KG MIX,CREME GANACHE BRANCO MIX,6168,CX 04,4.0,KG,4000.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME GANACHE M AMARGO 4KG MELKEN,CREME GANACHE M AMARGO MELKEN,5105,CX 04,4.0,KG,4000.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME GANACHE MEIO AMARGO 4KG MIX,CREME GANACHE MEIO AMARGO MIX,6050,CX 04,4.0,KG,4000.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,CREME RECHEIO 1KG,CREME RECHEIO,212,CX 12,1.0,KG,1000.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CROCANTE CARAMELLO SALATO VABENE 1,05KG",CROCANTE CARAMELLO SALATO VABENE,9697,CX 06,1.05,KG,1050.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CROCANTE CASTANHA DE CAJU VABENE 1,05KG",CROCANTE CASTANHA DE CAJU VABENE,3973,CX 06,1.05,KG,1050.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CROCANTE DE AMENDOIM FINO VABENE 1,05KG",CROCANTE DE AMENDOIM FINO VABENE,9698,CX 06,1.05,KG,1050.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CROCANTE DE AMENDOIM VABENE 1,05KG",CROCANTE DE AMENDOIM VABENE,3972,CX 06,1.05,KG,1050.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CROCANTE DE AMENDOIM VABENE 2,5KG",CROCANTE DE AMENDOIM VABENE,3990,CX 04,2.5,KG,2500.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"CROCANTE DOCE DE LEITE VABENE 1,05KG",CROCANTE DOCE DE LEITE VABENE,3980,CX 06,1.05,KG,1050.0,G,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 180ML ECO UNTAFACIL,DESMOLDANTE SPRAY ECO UNTAFACIL,6867,CX 12,180.0,ML,180.0,ML,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 180ML UNTAFACIL,DESMOLDANTE SPRAY UNTAFACIL,6870,CX 12,180.0,ML,180.0,ML,,False,33,,2026-08-26 17:43:08,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 400ML ECO UNTAFACIL,DESMOLDANTE SPRAY ECO UNTAFACIL,6868,CX 12,400.0,ML,400.0,ML,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 400ML UNTAFACIL,DESMOLDANTE SPRAY UNTAFACIL,6872,CX 12,400.0,ML,400.0,ML,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 600ML ECO UNTAFACIL,DESMOLDANTE SPRAY ECO UNTAFACIL,6869,CX 12,600.0,ML,600.0,ML,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 600ML UNTAFACIL,DESMOLDANTE SPRAY UNTAFACIL,6866,CX 12,600.0,ML,600.0,ML,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"DOCE DE BANANA E MACA CREM 1,01G AUREA",DOCE DE BANANA E MACA CREM AUREA,3787,CX 12,1.01,G,1.01,G,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"DOCE DE GOIABA E MACA CREM 1,01KG AUREA",DOCE DE GOIABA E MACA CREM AUREA,3784,CX 12,1.01,KG,1010.0,G,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE 4,5KG BOCARDO",DOCE DE LEITE BOCARDO,4939,CX 01,4.5,KG,4500.0,G,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE C/CHOC 4,8KG AUREA CHOCAU",DOCE DE LEITE C CHOC AUREA CHOCAU,4860,CX 01,4.8,KG,4800.0,G,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE CHOCAU 1,01KG BISNAGA AUREA",DOCE DE LEITE CHOCAU BISNAGA AUREA,4991,CX 06,1.01,KG,1010.0,G,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE CLASSICO 9,8KG AUREA",DOCE DE LEITE CLASSICO AUREA,2110,UN 01,9.8,KG,9800.0,G,,False,34,,2026-08-26 17:43:09,https://casagarciafortaleza.com.br/index.php,VALIDO
