empresa,categoria,produto_original,marca,codigo_produto,embalagem_caixa,pagina_catalogo,data_coleta,fonte
Casa Garcia Gourmet,Confeitaria,"RECHEIO MORANGO CREM GRAN FINALE 1,8KG",GRAN FINALE,632,CX 06,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO MORANGO CREME DE MIX 3KG,MIX,80182,CX 04,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO MORANGO CREMOSO 4KG,FLEISCHMANN,248,FD 04,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO MORANGO FORNEAVEL 1,01KG AUREA",BOCARDO,3782,CX 06,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO SABOR PISTACHE 1,01KG MIX",MIX,80189,CX 12,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO SABOR PISTACHE 3KG MIX,MIX,80190,CX 04,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO/COB COM CHOCOLATE 2KG AUREA,AUREA,3780,CX 04,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO/COB COM CHOCOLATE 4KG AUREA,AUREA,3781,CX 02,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO/COB LEITE CONDENSADO 2KG AUREA,AUREA,3779,CX 04,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO/COB LEITE CONDENSADO 4KG AUREA,AUREA,3778,CX 02,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO ABACAXI 15X25G BOCARDO DISPLAY,BOCARDO,4940,CX 08,63,2026-08-26 17:43:42,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO ABACAXI FRUTADO 200G,BOCARDO,8697,CX 12,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO CAJU 15X25G FRUTADO DISPLAY,BOCARDO/FRUTADO,2034,CX 08,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO GOIABA 15X20G FRUTADO DISPLAY,BOCARDO/FRUTADO,4944,CX 08,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO LARANJA 15X20G BOCARDO DISPLAY,BOCARDO,4942,CX 08,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO LIMAO 15X20G BOCARDO DISPLAY,BOCARDO,2042,CX 08,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO MANGA 15X20G FRUTADO DISPLAY,BOCARDO/FRUTADO,2043,CX 08,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO MARACUJA 15X20G BOCARDO DISPLAY,BOCARDO,4943,CX 08,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO MORANGO 15X20G FRUTADO DISPLAY,BOCARDO/FRUTADO,2044,CX 08,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO TANGERINA 15X20G BOC DISPLAY,BOCARDO,2036,CX 08,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,REFRESCO UVA 15X20G BOCARDO DISPLAY,BOCARDO,2045,CX 08,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,SOBREMESA LACTEA LEITE CONDENSAD BAG 5KG,BOCARDO,2242,CX 02,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,SOLUCAO ALCOOLICA NEUTRA 270ML FAB,FAB,6389,CX 12,64,2026-08-26 17:43:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,SORBATO DE POTASSIO GRANULADO 1KG,WIGOCHEM,2316,SC 25,65,2026-08-26 17:43:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,SORBATO DE POTASSIO GRANULADO 25KG,DIVERSOS,79181,SC 01,65,2026-08-26 17:43:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,VERMICELLI AO LEITE 400G MELKEN,MELKEN,5474,CX 12,65,2026-08-26 17:43:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,VERMICELLI CONF CHOC BRANCO 400G MELKEN,MELKEN,5098,CX 12,65,2026-08-26 17:43:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,AMILOGILL CARGILL 25KG,CARGILL,2325,SC 01,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,ANTIMOFO FL 1KG,FLEISCHMANN,155,FD 12,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,ANTIMOFO LIQ CONCENTRADO 5L,LA RECETTE,2303,CX 04,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,ANTIMOFO LIQ PRONTO P/ USAR 5L,LA RECETTE,2304,CX 04,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,ARKADY 5KG,FLEISCHMANN,138,FD 03,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,BICARBONATO DE AMONIA 1KG,DAXIA,2318,PC 25,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,BICARBONATO DE AMONIA 25KG,DAXIA,2317,SC 01,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,COMPOSTO LACTEO ACAI 1KG LEITINO,LEITINO,80710,CX 10,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,"COMPOSTO LACTEO CULIN DAMARE FOOD 1,01KG",DAMARE,948,FD 10,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,COMPOSTO LACTEO D+ DAMARE 800G,DAMARE,949,CX 12,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,"COMPOSTO LACTEO PANIF DAMARE FOOD 1,01KG",DAMARE,950,FD 10,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,DESMOLDANTE 5L FLEISCHMANN,FLEISCHMANN,156,CX 04,1,2026-08-26 17:43:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,DOURATTO GALAO DOURADOR DE PAES 5L,DOURATTO,78443,CX 02,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,DOURATTO SPRAY DOURADOR DE PAES 500ML,DOURATTO,78442,CX 12,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,EMULSIFICANTE OLEOSO 5KG BIGMIX,LA RECETTE,2300,CX 04,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,EMULSIFICANTE OLEOSO DAPANE 5KG,LA RECETTE,2298,CX 04,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,EMULSIFICANTE OLEOSO NEUTRO 5KG BIGMIX,BIG MIX,2460,CX 04,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,FERMENTO FRESCO M CONG 500G,FLEISCHMANN,102,CX 50,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,FERMENTO FRESCO MD FL 500G,FLEISCHMANN,101,CX 50,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,FERMENTO FRESCO MS FL 500G,FLEISCHMANN,100,CX 50,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,FERMENTO INST MD FL 500G,FLEISCHMANN,119,CX 20,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,FERMENTO INST MS FL 500G,FLEISCHMANN,118,CX 20,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,GLUTEN 25KG,METALLOYS,10028,SC 01,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MAIS MACIO SACHET 20X20G,FLEISCHMANN,149,DS 16,2,2026-08-26 17:43:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MEHLROADOR PO CI-250 1KG,FLEISCHMANN,108,CX 10,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MELHORADOR EM PASTA 150G PLENO,PLENO,79159,CX 40,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MELHORADOR MACIEZ SN 100 20KG ABM,FLEISCHMANN,81346,CX 01,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MELHORADOR P/MACIEZ SN-100 20KG FLM,FLEISCHMANN,652,CX 01,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MELHORADOR PAES P/ MACIEZ 1OKG,FLEISCHMANN,218,CX 01,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MELHORADOR PO CI-250 10KG,FLEISCHMANN,8165,FD 01,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MELHORADOR PO PLATINUM 500G FLM,FLEISCHMANN,81038,CX 30,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MELHORADOR PO PLATINUM EXTEND 500G FLM,FLEISCHMANN,80931,CX 30,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MELHORADOR PO PLATINUM FL 5KG,FLEISCHMANN,81039,CX 03,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MELHORADOR PO PLATINUM MAX-3 500G FLM,FLEISCHMANN,80930,CX 30,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,METABISSULFITO DE SODIO 1KG,METALLOYS,2315,SC 25,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,METABISSULFITO DE SODIO 25KG,DIVERSOS,79182,SC 01,3,2026-08-26 17:43:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST BRIOCHE 5KG,FLEISCHMANN,274,FD 03,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST BRIOCHE CONC 25%  20KG ABM,FLEISCHMANN,81344,CX 01,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST CHIPA FELICCI 2KG,FELICCI,81032,CX 10,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST CHIPA FLEISCHMANN 1KG,FLEISCHMANN,3776,FD 12,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST CROISSANT 5KG,FLEISCHMANN,271,FD 03,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST CROISSANT CONC 25%  20KG ABM,FLEISCHMANN,81345,CX 01,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST FOLHADOS 5KG,FLEISCHMANN,272,FD 03,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST MULTIMIX 1KG,FLEISCHMANN,163,PC 12,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO ARTESANAL CIABATTA 5KG,FLEISCHMANN,284,FD 03,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO ARTESANAL ITALIANO 5KG,FLEISCHMANN,283,CX 03,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO AUSTRALIANO 5KG,FLEISCHMANN,282,FD 03,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO AUSTRALIANO CONC 25% 10KG FLM,FLEISCHMANN,80372,CX 01,4,2026-08-26 17:43:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO BRIOCHE CHOCOLATE FELICCI 2KG,FELICCI,81030,CX 10,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,"MIST PAO BRIOCHE FELICCI 5,01KG",FELICCI,81243,CX 04,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO DE BATATA 1KG,FLEISCHMANN,164,FD 12,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,"MIST PAO DE BATATA FELICCI 5,01KG",FELICCI,81244,CX 04,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO DE QUEIJO 1KG,FLEISCHMANN,165,PC 12,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO DE QUEIJO 5KG,FLEISCHMANN,166,PC 03,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO DE QUEIJO FELICCI 2KG,FELICCI,81242,CX 10,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO LEVE INTEGRAL 10KG,FLEISCHMANN,171,FD 01,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MIST PAO LEVE INTEGRAL 5KG,FLEISCHMANN,169,FD 03,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MISTURA BRIOCHE CONC 25% 10KG FLM,FLEISCHMANN,80147,CX 01,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MISTURA CROISSANT CONC 25% 10KG FLM,FLEISCHMANN,81236,CX 01,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MISTURA DONUTS CONC 25% 10KG FLM,FLEISCHMANN,81219,CX 01,5,2026-08-26 17:43:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,MISTURA PAO DE QUEIJO EMBRAMIX 1KG,EMBRAMIX,78472,CX 10,6,2026-08-26 17:43:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,POLVILHO AZEDO INDEMIL 25KG,INDEMIL,80145,SC 01,6,2026-08-26 17:43:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,PREPARADO PANIF GR 300 20KG ABM,FLEISCHMANN,81347,CX 01,6,2026-08-26 17:43:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,PROPIONATO DE CALCIO 1KG,PROFINA,2309,FD 01,6,2026-08-26 17:43:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,PROPIONATO DE CALCIO 20KG,PROFINA,2310,SC 01,6,2026-08-26 17:43:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,PROPIONATO DE SODIO 25KG,DIVERSOS,81351,SC 01,6,2026-08-26 17:43:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,UNTA FORMA 5L,LA RECETTE,2271,CX 02,6,2026-08-26 17:43:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Panificação,UNTA FORMA EMBRAMIX 5L,EMBRAMIX,78473,CX 02,6,2026-08-26 17:43:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,ALHO ROXO POLPA NAT 1KG,ALIMEMPRO,79722,CX 12,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,ALHO ROXO POLPA NAT 3KG,ALIMEMPRO,79724,CX 04,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,ALHO ROXO VACUO NAT 1KG,ALIMEMPRO,79720,CX 10,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"AMACIANTE CARNE TECNUTRI 1,01KG",TECNUTRI,6620,CX 10,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,AMEIXA SECA SEM CAROCO 10KG,DIVERSOS,79180,SC 01,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,AMEIXA SECA SEM CAROCO 1KG,JANDIRA,2323,CX 10,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,AMENDOIM GRANULADO TORRADO 1KG,CEARALIMENTOS,2619,CX 22,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,AMENDOIM TORRADO BANDAS 1KG,CEARALIMENTOS,2617,CX 22,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,AZEITE DE OLIVA EXT VIRGEM TERRANO 500ML,AJINOMOTO,1901,CX 12,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"AZEITE DE OLIVA TERRANO 5,01L",AJINOMOTO,1904,CX 03,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"AZEITE DE OLIVA UNICO TERRANO 5,1L",AJINOMOTO,1898,CX 03,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,AZEITE SACHE 4MLX200UN BOM SABOR,BOM SABOR,80077,CX 01,1,2026-08-26 17:43:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,AZEITONA VERDE FATIADA 2KG CAMPO BELO,CAMPO BELO,6496,CX 06,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,AZEITONA VERDE INTEIRA MD 2KG CAMPO BELO,CAMPO BELO,6497,CX 06,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,AZEITONA VERDE INTEIRA MIUDA 2KG CAMPO B,CAMPO BELO,6508,CX 06,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,BATATA PALHA FEULEN 400G,ALIMEMPRO,79718,CX 10,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CALDO CARNE 1,1KG AJINOMOTO",AJINOMOTO,1917,CX 06,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CALDO CARNE TECNUTRI 1,01KG",TECNUTRI,6622,CX 10,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CALDO GALINHA TECNUTRI 1,01KG",TECNUTRI,6621,CX 10,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CALDO SAZON BACON 1,01KG",AJINOMOTO,80932,CX 06,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CALDO SAZON CARNE 1,1KG",AJINOMOTO,1919,CX 06,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CALDO SAZON FRUTOS DO MAR 1,1 KG",AJINOMOTO,1897,CX 06,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CALDO SAZON GALINHA 1,1KG",AJINOMOTO,1920,CX 06,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CALDO SAZON LEGUMES 1,1KG",AJINOMOTO,1923,CX 06,2,2026-08-26 17:43:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,CASTANHA INTEIRA 1KG WB,CEARALIMENTOS,2378,CX 22,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,CASTANHA QUEBRADA 1KG BB,CEARALIMENTOS,2377,CX 22,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,CASTANHA XEREM FINA 1KG XT,CEARALIMENTOS,2376,CX 22,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,CASTANHA XEREM GROSSA 1KG GT,CEARALIMENTOS,2375,CX 22,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CEREJA MARRASQUINO C/TALO CURICO 1,65KG",FRUTAS DE CURICO,3379,CX 06,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CREAM CHEESE DUDICO BISNAGA 1,2KG",DUDICO,81218,CX 15,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CREAM CHEESE SABOR & VIDA 3,6KG",SABOR E VIDA,10490,UN 01,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CREAM CHEESE SABOR & VIDA BISNAGA 1,5KG",SABOR E VIDA,10492,FD 12,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CREME CULINARIO UHT DAMARE FOOD 1,01KG",DAMARE,951,CX 12,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,CREME DE CEBOLA 1KG AJINOMOTO,AJINOMOTO,1933,CX 06,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CREME DE CEBOLA TECNUTRI 1,01KG",TECNUTRI,6624,CX 10,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"CREME DE LEITE LEVE UHT DAMARE 1,01KG",DAMARE,952,CX 12,3,2026-08-26 17:43:55,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,CREME DE LEITE LEVE UHT DAMARE 200G,DAMARE,955,CX 27,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"ERVILHA EM CONSERVA SACHE 1,7KG",FUGINI,2962,CX 06,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"EXTRATO DE TOMATE 1,7KG VAL",VAL ALIMENTOS,3410,CX 06,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,EXTRATO DE TOMATE 2KG AJINOMOTO,AJINOMOTO,2088,CX 08,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"EXTRATO DE TOMATE CONCENTRADO SACH 1,7KG",FUGINI,2957,CX 06,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,FARINHA DE AMENDOIM 1KG,CEARALIMENTOS,2618,CX 22,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,GERGELIM BRANCO 1KG,KAMAL,1890,CX 01,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,GERGELIM PRETO 1KG,KAMAL,1949,CX 01,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,GOIABADA CASCAO 7KG AUREA,AUREA,8537,CX 01,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,GOIABADA CASCAO 7KG BOCARDO,BOCARDO,2097,UN 01,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,"GORDURA DE PALMA PURIPALMA 14,5KG",PURIPALMA,81314,CX 18,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,KETCHUP SACHE 6GX154 HABITO,BOCARDO,8543,CX 18,4,2026-08-26 17:43:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,KETCHUP SACHE 6GX189 BOCARDO,BOCARDO,1954,CX 18,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,KETCHUP SACHE 7GX144UN FUGINI,FUGINI,80012,CX 01,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,KETCHUP TRAD 3KG BOCARDO,BOCARDO,78849,CX 06,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,LEITE DE COCO DIKOKO 500ML,DIKOKO,2761,CX 12,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,LEITE EM PO INTEGRAL DAMARE 800G,DAMARE,953,CX 12,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MAIONESE BISNAGA VIGOR 1KG,VIGOR,78920,CX 06,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Food Service,MAIONESE SACHE 6GX154 HABITO,BOCARDO,8542,CX 18,5,2026-08-26 17:43:57,https://casagarciafortaleza.com.br/index.php
