empresa,categoria,produto_original,marca,codigo_produto,embalagem_caixa,pagina_catalogo,data_coleta,fonte
Casa Garcia Gourmet,Confeitaria,CREME CONFEITEIRO EMBRAMIX 1KG,EMBRAMIX,78471,CX 10,32,2026-08-26 17:28:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CREME CULINARIO BIANCO BRIO 1L,MASTER MARTINI,10521,CX 12,32,2026-08-26 17:28:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CREME GANACHE AO LEITE 4KG MELKEN,MELKEN,5453,CX 04,32,2026-08-26 17:28:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CREME GANACHE AO LEITE 4KG MIX,MIX,6033,CX 04,32,2026-08-26 17:28:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CREME GANACHE BRANCO 4KG MELKEN,MELKEN,5104,CX 04,32,2026-08-26 17:28:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CREME GANACHE BRANCO 4KG MIX,MIX,6168,CX 04,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CREME GANACHE M AMARGO 4KG MELKEN,MELKEN,5105,CX 04,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CREME GANACHE MEIO AMARGO 4KG MIX,MIX,6050,CX 04,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CREME RECHEIO 1KG,FLEISCHMANN,212,CX 12,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CROCANTE CARAMELLO SALATO VABENE 1,05KG",VABENE,9697,CX 06,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CROCANTE CASTANHA DE CAJU VABENE 1,05KG",VABENE,3973,CX 06,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CROCANTE DE AMENDOIM FINO VABENE 1,05KG",VABENE,9698,CX 06,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CROCANTE DE AMENDOIM VABENE 1,05KG",VABENE,3972,CX 06,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CROCANTE DE AMENDOIM VABENE 2,5KG",VABENE,3990,CX 04,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CROCANTE DOCE DE LEITE VABENE 1,05KG",VABENE,3980,CX 06,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 180ML ECO UNTAFACIL,UNTAFACIL,6867,CX 12,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 180ML UNTAFACIL,UNTAFACIL,6870,CX 12,33,2026-08-26 17:28:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 400ML ECO UNTAFACIL,UNTAFACIL,6868,CX 12,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 400ML UNTAFACIL,UNTAFACIL,6872,CX 12,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 600ML ECO UNTAFACIL,UNTAFACIL,6869,CX 12,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,DESMOLDANTE SPRAY 600ML UNTAFACIL,UNTAFACIL,6866,CX 12,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE BANANA E MACA CREM 1,01G AUREA",AUREA,3787,CX 12,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE GOIABA E MACA CREM 1,01KG AUREA",AUREA,3784,CX 12,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE 4,5KG BOCARDO",BOCARDO,4939,CX 01,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE C/CHOC 4,8KG AUREA CHOCAU",BOCARDO,4860,CX 01,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE CHOCAU 1,01KG BISNAGA AUREA",AUREA,4991,CX 06,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE CLASSICO 9,8KG AUREA",AUREA,2110,UN 01,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,DOCE DE LEITE CLASSICO 950G AUREA,AUREA,2111,CX 12,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE CONF 1,01KG BISNAGA AUREA",AUREA,4990,CX 06,34,2026-08-26 17:28:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE SEM AMIDO 4,5KG AUREA",AUREA,8541,UN 01,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE SEM AMIDO 9,8KG AUREA",AUREA,8540,CX 12,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE LEITE ZERO ACUCAR RMINAS 1,01KG",RESERVA DE MINAS,8259,CX 12,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE DE UVA E MACA CREMOSO 1,01KG AUREA",AUREA,4977,CX 12,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,DOCE SORO DE LEITE 1KG BOCARDO,BOCARDO,4927,CX 12,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE SORO DE LEITE 4,8KG BOCARDO",BOCARDO,2106,CX 02,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE SORO DE LEITE 9,8KG BOCARDO",BOCARDO,2109,CX 02,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE SORO DE LEITE BAG 4,8KG BOCARDO",BOCARDO,4968,CX 02,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE SORO DE LEITE CHOC 4,8KG BOCARDO",BOCARDO,2107,CX 01,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"DOCE SORO DE LEITE CHOC 9,8KG BOCARDO",BOCARDO,2108,CX 02,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,DOURATTO DOURADOR DE PAES UHT 1L,IN LOCO FOODS,77907,CX 12,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSAO SABORIZANTE AVELA 60ML,MAGO,1313,CX 06,35,2026-08-26 17:28:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSAO SABORIZANTE BAUNILHA 60ML,MAGO,1317,CX 06,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSAO SABORIZANTE FRUTAS VERM 60ML,MAGO,1314,CX 06,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSAO SABORIZANTE LARANJA 60ML,MAGO,1311,CX 06,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSAO SABORIZANTE LIMAO 60ML,MAGO,1318,CX 06,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSAO SABORIZANTE MORANGO 60ML,MAGO,1312,CX 06,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSAO SABORIZANTE PISTACHE 60ML,MAGO,1310,CX 06,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSAO SABORIZANTE RUM 60ML,MAGO,1309,CX 06,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSIFICANTE 13KG LARECETTE,LA RECETTE,2302,UN 01,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSIFICANTE 1KG LA RECETTE,LA RECETTE,2299,CX 12,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSIFICANTE 3KG LARECETTE,LA RECETTE,2301,CX 01,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSIFICANTE CONFEITEIR NEUTRO 3KG MIX,MIX,80185,CX 04,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,EMULSIFICANTE CX 20KG LARECETTE,LA RECETTE,2297,CX 01,36,2026-08-26 17:28:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,ESCAMAS CROC SABOR CHOCOLATE 500G,HARALD,5519,CX 24,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,ESSENCIA BAUNILHA 960ML ARCOLOR,ARCOLOR,6253,pc06,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,ESSENCIA BAUNILHA BRANCA960ML ARCOLOR,ARCOLOR,6254,pc06,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,ESSENCIA CEBOLA 960ML ARCOLOR,ARCOLOR,10226,CX 06,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,ESSENCIA COCO 960ML ARCOLOR,ARCOLOR,10207,cx06,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,ESSENCIA LARANJA 960ML ARCOLOR,ARCOLOR,10208,cx06,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,ESSENCIA LIMAO 960ML ARCOLOR,ARCOLOR,342,cx06,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,ESSENCIA MANTEIGA 960ML ARCOLOR,ARCOLOR,10209,cx06,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,ESSENCIA QUEIJO 960ML ARCOLOR,ARCOLOR,10227,CX 06,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"FARINHA DE AMENDOIM VABENE 1,05KG",VABENE,3978,CX 12,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FARINHA DE TRIGO COM FERMENTO FINNA 1KG,FINNA,9952,CX 10,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FARINHA DE TRIGO TIPO 1 FINNA 1KG,FINNA,9655,CX 10,37,2026-08-26 17:28:41,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"FAROFA CROC DE AMENDOIM VABENE 1,05KG",VABENE,3979,CX 12,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FERMENTO EM PO QUIMICO 900G EMBRAMIX,EMBRAMIX,79561,CX 10,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FERMENTO PO QUIMICO 20KG,FLEISCHMANN,134,SC 01,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FERMENTO PO QUIMICO 2KG,FLEISCHMANN,133,CX 10,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FERMENTO QUIMICO EM PO 1KG BIGMIX,LA RECETTE,493,SC 16,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FLOCOS CROCANT SABOR CHOC MIL CORES 500G,MIL CORES,2278,CX 20,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FLOCOS DE ARROZ TOP 500G,HARALD,5482,CX 10,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FLOCOS DE CEREAIS CROC 400G,MAVALERIO,2257,CX 10,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FLOCOS MACIO BRANCO MIL CORES 500G,MAVALERIO,9174,CX 20,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FLOCOS MACIO SABOR CHOC MIL CORES 500G,MIL CORES,2258,CX 20,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FLOCOS MACIO VERMELHO 500G,MIX,80863,CX 18,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FONDANT 2KG,FLEISCHMANN,183,CX 06,38,2026-08-26 17:28:43,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"FORN SABOR CHOC AO LEITE 1,01KG",HARALD,5509,CX 08,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"FORN SABOR CHOC BRANCO 1,05KG",HARALD,5507,CX 08,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FRUTA CRISTALIZADA 10KG,MAGUI,2265,CX 01,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,FRUTA CRISTALIZADA 1KG,MAGUI,2279,CX 10,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,G3500-35CJ GARRAFA PET 1.000ML TAMPA PR,GALVANOTEK,8723,UN 01,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GANACHE SABOR CARAMELO TOFFEE VABENE 4KG,VABENE,4018,CX 04,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GEL P/DECORACAO DOURADO 15G FAB,FAB,6367,CX 12,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GEL P/DECORACAO PEROLADO 15G FAB,FAB,6369,CX 12,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GEL P/DECORACAO PRATEADO 15G FAB,FAB,6368,CX 12,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GELATINA SEM SABOR TECNUTRI 500G,TECNUTRI,6692,CX 10,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GELEIA BRILHO E COB CHOCOLATE 4KG AUREA,BOCARDO,4905,UN 01,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GELEIA BRILHO E COB MARACUJA 4KG AUREA,AUREA,4951,UN 01,39,2026-08-26 17:28:44,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GELEIA BRILHO E COB MORANGO 4KG AUREA,AUREA,4952,UN 01,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GELEIA BRILHO E COB NEUTRO 4KG AUREA,AUREA,4950,UN 01,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GELEIA BRILHO MARACUJA 4KG,FLEISCHMANN,260,PC 04,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GELEIA BRILHO MORANGO C/SEM 4KG,FLEISCHMANN,261,PC 04,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GELEIA BRILHO MORANGO S/SEM 4KG,FLEISCHMANN,263,PC 04,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GELEIA BRILHO NEUTRA 4KG,FLEISCHMANN,262,PC 04,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GEMA DE OVO PAST RESF 1KG,FLEISCHEGG'S,225,CX 12,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GEMA DE OVO PAST RESF AVINE 1KG,AVINE,681,CX 10,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLACE REAL EM PO MAVALERIO 500G,MAVALERIO,2709,CX 20,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLICERINA BRANCA 60G FAB,FAB,6349,CX 12,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER HOLOGRAFICO AZUL 5G FAB,FAB,7853,CX 12,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER HOLOGRAFICO DOURADO 5G FAB,FAB,7854,CX 12,40,2026-08-26 17:28:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER HOLOGRAFICO LILAS 5G FAB,FAB,7855,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER HOLOGRAFICO PINK 5G FAB,FAB,7856,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER HOLOGRAFICO PRATA 5G FAB,FAB,7857,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER HOLOGRAFICO ROSA 5G FAB,FAB,7858,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER HOLOGRAFICO ROSA SECO 5G FAB,FAB,6507,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER HOLOGRAFICO VERMELHO 5G FAB,FAB,7859,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO AZUL 5G FAB,FAB,6468,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO AZUL TIFFANY 5G FAB,FAB,6469,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO CHAMPANHE 5G FAB,FAB,6470,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO CRISTAL 5G FAB,FAB,6471,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO DOUR EGIPCIO 5G FAB,FAB,6481,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO DOURADO 5G FAB,FAB,6472,CX 12,41,2026-08-26 17:28:47,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO LILAS 5G FAB,FAB,6482,CX 12,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO PINK 5G FAB,FAB,6501,CX 12,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO PRATEADO 5G FAB,FAB,6502,CX 12,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO PRETO 5G FAB,FAB,6503,CX 12,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO ROSA 5G FAB,FAB,6504,CX 12,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO VERDE 5G FAB,FAB,6505,CX 12,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLITTER P/DECORACAO VERMELHO 5G FAB,FAB,6506,CX 12,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLUCOSE DE MILHO ARCOLOR 1KG,ARCOLOR,2251,FD 01,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLUCOSE LA RECETTE 1KG,BIG MIX,2294,FD 01,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GLUCOSE LA RECETTE 5KG,BIG MIX,2295,CX 12,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"GOIABADA FORNEAVEL R.MINAS 1,01KG",RESERVA DE MINAS,8258,CX 12,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GORDURA FRY 14KG GME,FRY,78852,CX 01,42,2026-08-26 17:28:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"GOTA CHIPSHOW BRANCO TOP 1,05KG",MELKEN,5579,CX 10,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"GOTA PINGO CHOC 1,01KG MAVALERIO",MAVALERIO,2239,CX 10,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"GOTA PINGO CHOC 2,5KG MAVALERIO",MAVALERIO,2254,CX 04,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO CROC AMARELO 500G MIL CORES,MIL CORES,2635,CX 20,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO CROC AZUL 500G MIL CORES,MIL CORES,2639,CX 10,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO CROC BRANCO 500G MAVALERIO,MAVALERIO,2234,PC 10,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"GRANULADO CROC CHOC 1,01KG MIL CORES",MIL CORES,2631,CX 10,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO CROC CHOC 500G MIL CORES,MAVALERIO,2633,CX 20,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"GRANULADO CROC COLORIDO 1,01KG MIL CORES",MAVALERIO,2632,CX 10,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO CROC COLORIDO 500G MIL CORES,MIL CORES,2233,CX 20,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO CROC MESCLADO 500G MIL CORES,MIL CORES,2630,CX 20,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO CROC ROSA 500G MIL CORES,MIL CORES,2636,CX 10,43,2026-08-26 17:28:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO CROC VERDE 500G MIL CORES,MIL CORES,2637,CX 10,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO CROC VERMELHO 500G MIL CO,MIL CORES,2638,CX 10,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO DE CHOC AO LEITE SICAO 300G,SICAO,9047,CX 12,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO DE CHOC BRANCO SICAO 300G,SICAO,9048,CX12,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"GRANULADO ESCURO MACIO 1,01KG MIX",MIX,80172,CX 10,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"GRANULADO MACIO MESCLADO 1,01KG MIX",MIX,80180,CX 10,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO MACIO MISTO CONFEITO 500G MIX,MIX,80181,CX 18,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"GRANULADO MACIO SAB CHOC 1,01KG MIL CORE",MIL CORES,2232,CX 10,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULADO MACIO SAB CHOC 500G MIL CORES,MIL CORES,2230,CX 20,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,GRANULE CHOC AO LEITE 400G MELKEN,MELKEN,5439,CX 12,44,2026-08-26 17:28:52,https://casagarciafortaleza.com.br/index.php
